post_id,account,platform,content_type,category,post_date,day_of_week,hour_of_day,month,likes,comments,shares,views,followers,engagement_rate,hashtag_count,has_emoji,post_length
POST_1543,@user_021,YouTube,Image,Travel,2024-06-29 12:17:00,Saturday,12,6,1961.0,1645.0,630.0,59893,375331,1.1286,,True,1564
POST_1544,@user_044,TikTok,Story,Tech,2024-10-15 07:41:00,Tuesday,7,10,1340.0,1173.0,1975.0,19549,237607,1.8888,22.0,True,1602
POST_1545,@user_025,TikTok,Text,Education,2024-01-11 15:27:00,Thursday,15,1,21292.0,2501.0,5833.0,85277,477176,6.2086,13.0,True,1801
POST_1546,@user_018,Facebook,Text,Travel,2024-07-06 08:30:00,Saturday,8,7,2824.0,858.0,1142.0,10212,88864,5.4285,7.0,True,158
POST_1547,@user_049,YouTube,Text,Tech,2024-04-27 02:45:00,Saturday,2,4,1142.0,3158.0,2265.0,24515,48932,13.4166,19.0,True,1035
POST_1548,@user_029,Instagram,Reel,Fitness,2024-03-17 09:09:00,Sunday,9,3,,1522.0,2670.0,39319,146521,6.724,27.0,True,948
POST_1549,@user_034,YouTube,Text,Food,2024-02-04 07:55:00,Sunday,7,2,2648.0,2188.0,1235.0,11104,326053,1.862,,True,1190
POST_1550,@user_011,TikTok,Story,Entertainment,2024-04-30 00:51:00,Tuesday,0,4,5871.0,3189.0,2745.0,21931,316453,3.7304,22.0,True,285
POST_1551,@user_035,Instagram,Text,Food,2024-03-04 14:35:00,Monday,14,3,11904.0,2257.0,2897.0,33727,379669,4.4929,5.0,True,2195
POST_1552,@user_021,Twitter,Image,Tech,2024-03-28 08:32:00,Thursday,8,3,183.0,926.0,536.0,1263,263122,0.6252,16.0,True,1623
POST_1553,@user_031,Twitter,Image,Tech,2024-03-20 04:15:00,Wednesday,4,3,4054.0,2342.0,10197.0,9282,301370,5.5059,25.0,False,1904
POST_1554,@user_046,Twitter,Story,Food,2024-02-26 22:15:00,Monday,22,2,1857.0,2357.0,6811.0,12022,336115,3.2801,19.0,True,284
POST_1555,@user_019,YouTube,Image,Tech,2024-08-23 16:51:00,Friday,16,8,4977.0,5243.0,3586.0,52832,355718,3.8812,24.0,False,1664
POST_1556,@user_039,TikTok,Story,Education,2024-10-22 22:53:00,Tuesday,22,10,25092.0,5583.0,5195.0,84342,394571,9.0909,8.0,False,693
POST_1557,@user_003,TikTok,Story,Food,2024-04-15 02:38:00,Monday,2,4,7745.0,4636.0,3644.0,153750,441922,3.6262,9.0,True,1699
POST_1558,@user_024,YouTube,Story,Fitness,2024-01-13 10:31:00,Saturday,10,1,5339.0,2293.0,2143.0,64180,393879,2.4817,0.0,True,1793
POST_1559,@user_042,Twitter,Story,Food,2024-06-03 12:15:00,Monday,12,6,2034.0,1421.0,3345.0,11062,9086,74.8404,28.0,True,1808
POST_1560,@user_030,Facebook,Story,Entertainment,2024-12-30 14:23:00,Monday,14,12,3811.0,2266.0,6252.0,12190,243402,5.0653,4.0,False,220
POST_1561,@user_019,Twitter,Image,Fashion,2024-07-10 01:22:00,Wednesday,1,7,9147.0,3458.0,13834.0,30983,477283,5.5395,12.0,False,329
POST_1562,@user_033,TikTok,Text,Education,2024-10-09 15:02:00,Wednesday,15,10,28384.0,5847.0,5640.0,168718,36023,110.6821,11.0,False,802
POST_1563,@user_001,Facebook,Reel,Food,2024-02-21 04:47:00,Wednesday,4,2,10942.0,2017.0,9727.0,11956,141852,15.9927,1.0,True,2096
POST_1564,@user_002,Twitter,Poll,Education,2024-08-17 12:21:00,Saturday,12,8,4547.0,2531.0,10688.0,24764,182389,9.7407,19.0,False,1177
POST_1565,@user_029,Facebook,Video,Fashion,2024-09-06 13:48:00,Friday,13,9,8994.0,5582.0,14699.0,12036,19456,150.4677,21.0,True,638
POST_1566,@user_047,YouTube,Text,Business,2024-11-21 08:09:00,Thursday,8,11,1404.0,2990.0,609.0,49539,400064,1.2505,29.0,True,391
POST_1567,@user_026,TikTok,Story,Fitness,2024-04-22 01:02:00,Monday,1,4,19738.0,,14211.0,35863,6851,543.0594,30.0,True,806
POST_1568,@user_027,YouTube,Reel,Travel,2024-03-18 13:35:00,Monday,13,3,7887.0,8966.0,3945.0,179263,134270,15.4897,29.0,True,12
POST_1569,@user_017,Instagram,Image,Tech,2024-09-04 02:14:00,Wednesday,2,9,4969.0,3539.0,2486.0,42637,480293,2.289,5.0,False,477
POST_1570,@user_022,Instagram,Poll,Business,2024-11-11 23:23:00,Monday,23,11,7971.0,2669.0,3386.0,21042,135810,10.3277,18.0,False,1347
POST_1571,@user_039,TikTok,Image,Fitness,2024-05-05 07:52:00,Sunday,7,5,2125.0,387.0,1241.0,10869,227974,1.6462,15.0,False,1354
POST_1572,@user_047,TikTok,Text,Business,2024-07-26 01:37:00,Friday,1,7,8198.0,3542.0,,69848,420807,5.791,27.0,False,446
POST_1573,@user_015,Twitter,Reel,Travel,2024-05-07 14:57:00,Tuesday,14,5,3296.0,2651.0,1857.0,6931,486017,1.6057,3.0,False,1700
POST_1574,@user_020,YouTube,Story,Education,2024-02-11 07:10:00,Sunday,7,2,14568.0,4725.0,7122.0,146284,497782,5.3065,29.0,True,1295
POST_1575,@user_028,Instagram,Story,Entertainment,2024-03-19 13:30:00,Tuesday,13,3,840.0,118.0,263.0,2358,175499,0.6957,30.0,False,494
POST_1576,@user_032,Facebook,Image,Business,2024-07-21 18:13:00,Sunday,18,7,8478.0,3296.0,7342.0,21092,225999,8.4584,27.0,True,1183
POST_1577,@user_022,Twitter,Reel,Food,2024-03-22 19:20:00,Friday,19,3,6274.0,9571.0,13054.0,24501,198076,14.5899,27.0,True,422
POST_1578,@user_010,Instagram,Video,Tech,2024-10-03 13:31:00,Thursday,13,10,2656.0,1036.0,364.0,7953,490381,0.8271,25.0,True,220
POST_1579,@user_003,Instagram,Story,Food,2024-03-09 09:53:00,Saturday,9,3,11431.0,1748.0,1085.0,44079,356355,4.0028,21.0,False,368
POST_1580,@user_022,Instagram,Image,Fitness,2024-02-21 01:37:00,Wednesday,1,2,3014.0,721.0,528.0,2594,21216,20.0933,19.0,True,797
POST_1581,@user_007,Twitter,Story,Business,2024-05-16 18:18:00,Thursday,18,5,7654.0,9384.0,15638.0,21495,38082,85.8043,26.0,False,577
POST_1582,@user_011,Instagram,Story,Fitness,2024-11-25 22:32:00,Monday,22,11,1176.0,418.0,847.0,7011,260764,0.9361,19.0,True,1172
POST_1583,@user_043,Instagram,Story,Education,2024-03-24 22:30:00,Sunday,22,3,10910.0,1154.0,509.0,44173,188589,6.6669,30.0,False,1212
POST_1584,@user_020,YouTube,Story,Travel,2024-12-07 10:13:00,Saturday,10,12,4896.0,3302.0,1320.0,65924,242347,3.9274,4.0,True,160
POST_1585,@user_010,Instagram,Video,Fashion,2024-02-25 14:08:00,Sunday,14,2,2213.0,619.0,680.0,8513,379439,0.9256,2.0,False,1372
POST_1586,@user_046,Facebook,Reel,Travel,2024-09-03 13:26:00,Tuesday,13,9,1318.0,1399.0,,7117,488021,1.1772,20.0,False,869
POST_1587,@user_024,YouTube,Poll,Tech,2024-03-21 12:12:00,Thursday,12,3,5861.0,1797.0,2026.0,115167,35132,27.5646,1.0,True,1042
POST_1588,@user_030,YouTube,Image,Business,2024-12-03 12:50:00,Tuesday,12,12,6981.0,,586.0,67602,236226,5.5858,4.0,False,1739
POST_1589,@user_001,Facebook,Reel,Food,2024-03-25 08:26:00,Monday,8,3,595.0,995.0,,6308,255772,1.8747,28.0,False,616
POST_1590,@user_033,Instagram,Image,Travel,2024-11-05 15:17:00,Tuesday,15,11,5552.0,1386.0,1669.0,19462,378398,2.2746,,False,167
POST_1591,@user_046,Instagram,Poll,Education,2024-06-24 19:23:00,Monday,19,6,3604.0,2286.0,905.0,24720,1935,351.1628,3.0,False,2062
POST_1592,@user_022,Twitter,Image,Food,2024-12-14 21:54:00,Saturday,21,12,5976.0,9939.0,10702.0,14038,143864,18.5015,16.0,False,2175
POST_1593,@user_028,TikTok,Reel,Travel,2024-01-21 14:46:00,Sunday,14,1,26068.0,9162.0,19302.0,116285,287350,18.9776,9.0,False,192
POST_1594,@user_027,Facebook,Text,Tech,2024-10-28 20:50:00,Monday,20,10,1746.0,1024.0,708.0,1066,249283,1.3952,26.0,False,1908
POST_1595,@user_021,TikTok,Reel,Travel,2024-10-29 07:28:00,Tuesday,7,10,15738.0,4195.0,12333.0,103405,157934,20.4301,28.0,True,949
POST_1596,@user_017,TikTok,Text,Entertainment,2024-01-03 16:14:00,Wednesday,16,1,2572.0,567.0,302.0,8582,116787,2.9464,30.0,False,988
POST_1597,@user_004,YouTube,Video,Entertainment,2024-02-08 08:34:00,Thursday,8,2,9743.0,8532.0,5506.0,145385,493287,4.8209,13.0,True,2065
POST_1598,@user_032,Facebook,Reel,Tech,2024-10-24 06:34:00,Thursday,6,10,5879.0,5305.0,3316.0,18412,151262,9.586,24.0,True,971
POST_1599,@user_012,YouTube,Reel,Education,2024-10-06 20:12:00,Sunday,20,10,648.0,434.0,428.0,3648,359681,0.4198,13.0,True,1356
POST_1600,@user_007,Twitter,Story,Tech,2024-03-07 23:46:00,Thursday,23,3,3314.0,3518.0,6599.0,19615,89116,15.0714,21.0,False,1063
POST_1601,@user_014,YouTube,Image,Entertainment,2024-03-24 11:06:00,Sunday,11,3,,6003.0,1395.0,88610,162763,8.7895,17.0,True,322
POST_1602,@user_016,Twitter,Video,Tech,2024-02-03 08:11:00,Saturday,8,2,636.0,3357.0,2443.0,4643,401528,1.6029,14.0,False,507
POST_1603,@user_033,TikTok,Reel,Business,2024-03-03 15:42:00,Sunday,15,3,12691.0,4884.0,1905.0,57308,412326,4.7244,2.0,False,386
POST_1604,@user_013,Facebook,Image,Entertainment,2024-10-06 08:46:00,Sunday,8,10,,222.0,278.0,1008,478084,0.2428,29.0,True,269
POST_1605,@user_011,Twitter,Image,Education,2024-09-24 22:34:00,Tuesday,22,9,2148.0,5655.0,,10209,251471,6.2711,29.0,False,132
POST_1606,@user_007,Facebook,Story,Entertainment,2024-09-19 12:13:00,Thursday,12,9,4374.0,1468.0,897.0,4524,100190,6.7262,19.0,False,284
POST_1607,@user_036,Twitter,Poll,Business,2024-08-22 12:20:00,Thursday,12,8,4282.0,3341.0,17842.0,25388,104892,24.2774,28.0,True,159
POST_1608,@user_037,YouTube,Image,Tech,2024-06-30 00:42:00,Sunday,0,6,4899.0,5606.0,4722.0,120119,340614,4.4705,10.0,False,40
POST_1609,@user_009,Facebook,Story,Fashion,2024-02-19 19:33:00,Monday,19,2,12762.0,,14983.0,22897,402170,8.1523,3.0,True,1949
POST_1610,@user_008,YouTube,Reel,Education,2024-11-15 01:50:00,Friday,1,11,6494.0,1909.0,1151.0,67276,129494,7.3779,9.0,False,1211
POST_1611,@user_020,Instagram,Video,Tech,2024-12-06 04:44:00,Friday,4,12,4597.0,587.0,1662.0,7508,428158,1.5989,12.0,True,1159
POST_1612,@user_034,Facebook,Story,Fashion,2024-07-05 02:31:00,Friday,2,7,5327.0,2911.0,10209.0,11568,387754,4.7574,9.0,False,103
POST_1613,@user_012,Instagram,Text,Education,2024-12-30 02:55:00,Monday,2,12,1536.0,1104.0,1049.0,18328,488827,0.7547,16.0,True,1494
POST_1614,@user_050,Instagram,Video,Fitness,2024-06-19 10:56:00,Wednesday,10,6,3028.0,694.0,1019.0,5893,96244,4.926,18.0,True,332
POST_1615,@user_020,Twitter,Video,Fitness,2024-10-08 17:58:00,Tuesday,17,10,1301.0,,618.0,3593,426000,0.7711,22.0,False,1228
POST_1616,@user_020,Instagram,Story,Tech,2024-08-03 02:42:00,Saturday,2,8,5832.0,3009.0,2699.0,17592,141558,8.1521,23.0,True,570
POST_1617,@user_007,Instagram,Video,Tech,2024-09-01 01:30:00,Sunday,1,9,12983.0,937.0,1786.0,11762,213354,7.3615,17.0,True,1092
POST_1618,@user_006,Twitter,Reel,Travel,2024-06-20 05:11:00,Thursday,5,6,11274.0,,19772.0,40902,367867,12.1914,27.0,True,78
POST_1619,@user_011,YouTube,Image,Food,2024-12-15 16:15:00,Sunday,16,12,9265.0,9050.0,,129344,3271,716.1419,21.0,False,778
POST_1620,@user_004,YouTube,Reel,Travel,2024-08-08 06:39:00,Thursday,6,8,7553.0,2341.0,,39580,101410,13.4799,26.0,False,1420
POST_1621,@user_038,Twitter,Story,Entertainment,2024-05-27 08:15:00,Monday,8,5,1888.0,2295.0,4441.0,2332,371121,2.3238,13.0,False,2048
POST_1622,@user_038,Instagram,Video,Entertainment,2024-04-07 23:16:00,Sunday,23,4,2046.0,954.0,1098.0,8743,302812,1.3533,5.0,True,1029
POST_1623,@user_015,Twitter,Poll,Tech,2024-05-07 23:02:00,Tuesday,23,5,931.0,1896.0,2667.0,3034,359148,1.5297,12.0,True,903
POST_1624,@user_042,Facebook,Video,Tech,2024-04-17 22:07:00,Wednesday,22,4,336.0,,822.0,484,217217,0.5939,3.0,False,855
POST_1625,@user_047,YouTube,Image,Food,2024-11-27 03:55:00,Wednesday,3,11,5820.0,1585.0,1869.0,102882,170952,5.4249,13.0,False,2135
POST_1626,@user_041,Facebook,Story,Travel,2024-03-15 06:24:00,Friday,6,3,3240.0,1257.0,6309.0,4668,99066,10.9079,27.0,True,2016
POST_1627,@user_004,YouTube,Text,Entertainment,2024-05-09 00:27:00,Thursday,0,5,3913.0,8835.0,6190.0,145297,83654,22.6385,1.0,True,1889
POST_1628,@user_027,TikTok,Text,Travel,2024-02-26 09:09:00,Monday,9,2,18718.0,3848.0,,100021,146948,16.7134,5.0,False,66
POST_1629,@user_038,YouTube,Reel,Fashion,2024-08-20 11:19:00,Tuesday,11,8,,4354.0,2160.0,29932,236085,5.4557,6.0,False,1963
POST_1630,@user_031,YouTube,Text,Food,2024-04-22 14:57:00,Monday,14,4,3920.0,2488.0,2344.0,15487,9489,92.2331,24.0,True,2000
POST_1631,@user_008,YouTube,Image,Food,2024-05-17 23:23:00,Friday,23,5,6244.0,4054.0,7117.0,61181,134094,12.9872,22.0,True,1123
POST_1632,@user_002,TikTok,Text,Entertainment,2024-02-02 18:56:00,Friday,18,2,2165.0,2107.0,669.0,42411,126971,3.8914,28.0,False,1042
POST_1633,@user_041,Twitter,Poll,Food,2024-09-11 16:00:00,Wednesday,16,9,1625.0,4127.0,4748.0,12170,10760,97.5836,10.0,False,1407
POST_1634,@user_012,Instagram,Story,Travel,2024-02-25 23:19:00,Sunday,23,2,16843.0,898.0,600.0,21495,132184,13.8754,22.0,False,827
POST_1635,@user_007,YouTube,Poll,Education,2024-07-13 15:39:00,Saturday,15,7,4707.0,4179.0,1754.0,46811,467251,2.2771,7.0,False,197
POST_1636,@user_049,Facebook,Text,Business,2024-05-03 17:21:00,Friday,17,5,4355.0,6239.0,16069.0,12878,119816,22.2533,,True,322
POST_1637,@user_015,Instagram,Reel,Food,2024-07-29 01:13:00,Monday,1,7,11696.0,1347.0,2368.0,35465,216695,7.1118,17.0,True,430
POST_1638,@user_015,TikTok,Story,Food,2024-04-19 06:23:00,Friday,6,4,,1032.0,2003.0,27569,19697,27.923,8.0,True,1685
POST_1639,@user_014,Instagram,Text,Business,2024-02-17 10:59:00,Saturday,10,2,6815.0,510.0,1600.0,23563,321245,2.7783,3.0,True,1035
POST_1640,@user_003,TikTok,Reel,Travel,2024-08-31 22:17:00,Saturday,22,8,,2063.0,19781.0,218474,88075,46.9997,21.0,True,2015
POST_1641,@user_007,Twitter,Story,Education,2024-02-15 16:37:00,Thursday,16,2,1939.0,3106.0,3150.0,13085,485367,1.6884,18.0,False,10
POST_1642,@user_023,YouTube,Poll,Education,2024-08-19 17:44:00,Monday,17,8,1754.0,1808.0,2101.0,37459,14603,38.7797,23.0,True,97
POST_1643,@user_011,Facebook,Image,Food,2024-04-29 23:02:00,Monday,23,4,2396.0,1459.0,3802.0,2408,103184,7.4207,26.0,True,819
POST_1644,@user_004,Twitter,Text,Business,2024-12-04 14:14:00,Wednesday,14,12,789.0,3895.0,1225.0,9192,17010,34.7384,3.0,True,1511
POST_1645,@user_010,Facebook,Poll,Entertainment,2024-12-18 02:53:00,Wednesday,2,12,3939.0,990.0,2432.0,6893,248870,2.9578,12.0,True,711
POST_1646,@user_044,Facebook,Video,Food,2024-08-03 03:05:00,Saturday,3,8,3775.0,2380.0,4256.0,2807,111536,9.3342,2.0,True,1710
POST_1647,@user_045,Instagram,Story,Travel,2024-03-26 08:45:00,Tuesday,8,3,16033.0,3193.0,2283.0,15655,374696,5.7404,17.0,False,1865
POST_1648,@user_029,Twitter,Reel,Travel,2024-08-05 05:39:00,Monday,5,8,3304.0,11131.0,11430.0,16532,146868,17.6111,10.0,False,887
POST_1649,@user_019,Instagram,Image,Entertainment,2024-07-11 17:29:00,Thursday,17,7,2142.0,,654.0,5296,459107,0.8419,18.0,True,529
POST_1650,@user_036,Instagram,Image,Fashion,2024-09-02 12:58:00,Monday,12,9,7138.0,2633.0,4509.0,48458,374028,3.8179,23.0,True,226
POST_1651,@user_009,TikTok,Image,Travel,2024-05-03 01:32:00,Friday,1,5,24970.0,6526.0,10948.0,192520,464191,9.1436,,True,352
POST_1652,@user_017,Facebook,Reel,Fashion,2024-05-13 10:35:00,Monday,10,5,2254.0,577.0,1050.0,5736,434668,0.8929,5.0,True,1761
POST_1653,@user_015,YouTube,Image,Food,2024-12-23 20:05:00,Monday,20,12,15459.0,4967.0,,140934,78001,36.0149,19.0,False,302
POST_1654,@user_048,YouTube,Poll,Fashion,2024-06-13 14:10:00,Thursday,14,6,3528.0,1256.0,905.0,73989,444690,1.2793,10.0,True,145
POST_1655,@user_047,Instagram,Video,Tech,2024-01-16 02:20:00,Tuesday,2,1,2609.0,994.0,800.0,16984,397678,1.1072,23.0,True,348
POST_1656,@user_029,Twitter,Story,Fashion,2024-10-02 20:23:00,Wednesday,20,10,412.0,1033.0,1828.0,3593,413358,0.7918,20.0,True,623
POST_1657,@user_044,Facebook,Text,Entertainment,2024-02-28 16:41:00,Wednesday,16,2,6343.0,1379.0,8184.0,13996,395042,4.0264,9.0,False,662
POST_1658,@user_039,Instagram,Reel,Food,2024-12-08 18:34:00,Sunday,18,12,12910.0,4323.0,1885.0,18666,151067,12.6553,15.0,True,626
POST_1659,@user_021,Twitter,Text,Tech,2024-07-13 15:02:00,Saturday,15,7,7791.0,9248.0,17239.0,20010,228402,15.0077,14.0,True,190
POST_1660,@user_043,TikTok,Video,Tech,2024-05-13 07:24:00,Monday,7,5,23719.0,4151.0,2900.0,81989,334297,9.2044,10.0,True,1490
POST_1661,@user_026,TikTok,Text,Food,2024-07-12 18:07:00,Friday,18,7,14307.0,3634.0,6200.0,92999,217016,11.1241,4.0,False,2105
POST_1662,@user_043,Twitter,Text,Education,2024-01-26 11:19:00,Friday,11,1,1546.0,2736.0,8145.0,13700,412139,3.0152,18.0,False,181
POST_1663,@user_041,TikTok,Poll,Tech,2024-08-28 01:26:00,Wednesday,1,8,11809.0,3436.0,1816.0,80413,126533,13.4834,13.0,False,1464
POST_1664,@user_009,Instagram,Reel,Food,2024-02-03 01:17:00,Saturday,1,2,,219.0,152.0,3879,487111,0.3028,3.0,False,1045
POST_1665,@user_017,TikTok,Video,Tech,2024-11-16 23:16:00,Saturday,23,11,5448.0,1455.0,1926.0,33928,287535,3.0706,30.0,False,2051
POST_1666,@user_025,Twitter,Reel,Travel,2024-04-06 16:41:00,Saturday,16,4,1027.0,1203.0,1545.0,4982,210062,1.7971,8.0,True,644
POST_1667,@user_040,Instagram,Image,Entertainment,2024-12-13 09:46:00,Friday,9,12,,1721.0,597.0,17888,274033,3.3478,18.0,False,1679
POST_1668,@user_016,Facebook,Image,Tech,2024-08-02 22:08:00,Friday,22,8,3006.0,1543.0,5123.0,19774,379166,2.5509,,False,886
POST_1669,@user_006,Instagram,Text,Fitness,2024-08-24 01:52:00,Saturday,1,8,6543.0,1041.0,720.0,43853,153395,5.4135,30.0,False,651
POST_1670,@user_003,Facebook,Text,Fitness,2024-04-05 12:50:00,Friday,12,4,4191.0,,4740.0,9218,378576,2.7139,21.0,False,1402
POST_1671,@user_019,TikTok,Poll,Food,2024-04-08 23:01:00,Monday,23,4,5026.0,618.0,3898.0,17743,246827,3.8659,12.0,False,1694
POST_1672,@user_050,Facebook,Text,Tech,2024-04-25 23:06:00,Thursday,23,4,7062.0,1010.0,,11253,127085,10.6228,17.0,True,1138
POST_1673,@user_030,Facebook,Poll,Food,2024-11-08 22:03:00,Friday,22,11,5492.0,1179.0,9357.0,8094,20182,79.4173,9.0,True,1203
POST_1674,@user_014,Twitter,Image,Travel,2024-06-30 06:53:00,Sunday,6,6,8176.0,13272.0,16026.0,34958,135617,27.6322,18.0,False,510
POST_1675,@user_010,YouTube,Poll,Travel,2024-02-22 02:06:00,Thursday,2,2,10463.0,,6333.0,66671,276386,7.8068,14.0,True,207
POST_1676,@user_038,TikTok,Image,Travel,2024-02-16 20:43:00,Friday,20,2,9893.0,2928.0,4250.0,38052,258754,6.5974,6.0,True,1668
POST_1677,@user_027,Facebook,Image,Tech,2024-01-18 23:04:00,Thursday,23,1,1339.0,1201.0,2949.0,3754,481864,1.1391,24.0,False,1351
POST_1678,@user_033,YouTube,Video,Business,2024-07-27 17:46:00,Saturday,17,7,12020.0,10912.0,1658.0,67814,468072,5.2535,0.0,True,767
POST_1679,@user_038,Twitter,Video,Tech,2024-02-24 10:49:00,Saturday,10,2,6710.0,10746.0,18292.0,18617,59227,60.3576,17.0,True,2155
POST_1680,@user_022,Instagram,Image,Entertainment,2024-08-29 20:44:00,Thursday,20,8,5665.0,3194.0,1284.0,27107,138852,7.3049,23.0,False,500
POST_1681,@user_026,YouTube,Video,Travel,2024-07-07 19:50:00,Sunday,19,7,8991.0,1817.0,4954.0,63581,70715,22.2895,28.0,True,322
POST_1682,@user_008,Facebook,Reel,Fashion,2024-09-26 20:49:00,Thursday,20,9,,2089.0,7765.0,9803,150884,13.0034,,False,935
POST_1683,@user_022,Twitter,Story,Business,2024-01-14 18:08:00,Sunday,18,1,8325.0,10382.0,10589.0,13018,102581,28.5589,,True,893
POST_1684,@user_005,TikTok,Reel,Food,2024-05-02 14:17:00,Thursday,14,5,23568.0,2788.0,3901.0,92538,177549,17.0415,13.0,True,387
POST_1685,@user_009,Facebook,Video,Fitness,2024-09-23 17:26:00,Monday,17,9,1292.0,137.0,567.0,3215,435440,0.4584,11.0,True,1392
POST_1686,@user_028,Twitter,Story,Entertainment,2024-08-10 23:02:00,Saturday,23,8,3666.0,4091.0,16018.0,38727,364191,6.5282,3.0,True,537
POST_1687,@user_013,YouTube,Video,Tech,2024-01-29 16:56:00,Monday,16,1,3847.0,4741.0,2509.0,18293,189936,5.8425,12.0,False,372
POST_1688,@user_044,Instagram,Story,Food,2024-08-21 02:20:00,Wednesday,2,8,9162.0,1344.0,661.0,17867,52900,21.1096,30.0,True,905
POST_1689,@user_004,Facebook,Text,Education,2024-08-08 16:35:00,Thursday,16,8,2131.0,688.0,649.0,6724,229215,1.513,18.0,True,1998
POST_1690,@user_040,YouTube,Story,Food,2024-04-17 16:53:00,Wednesday,16,4,7368.0,3927.0,4516.0,38824,152753,10.3507,23.0,True,484
POST_1691,@user_034,Twitter,Text,Tech,2024-08-17 06:21:00,Saturday,6,8,2698.0,2745.0,3780.0,10892,124979,7.3796,15.0,True,1678
POST_1692,@user_042,Instagram,Image,Travel,2024-07-10 19:46:00,Wednesday,19,7,4655.0,1480.0,,6458,28497,25.3535,3.0,False,1859
POST_1693,@user_033,Instagram,Reel,Tech,2024-07-07 18:37:00,Sunday,18,7,2855.0,399.0,127.0,8480,421653,0.8018,9.0,False,754
POST_1694,@user_017,Instagram,Poll,Business,2024-10-25 05:25:00,Friday,5,10,17711.0,2187.0,2432.0,32216,370732,6.0232,18.0,False,1549
POST_1695,@user_006,Facebook,Reel,Business,2024-09-24 09:09:00,Tuesday,9,9,10619.0,4394.0,17762.0,8198,411295,7.9687,11.0,False,1026
POST_1696,@user_019,Twitter,Text,Fashion,2024-01-11 16:56:00,Thursday,16,1,3189.0,5392.0,8743.0,11934,299072,5.7926,19.0,True,727
POST_1697,@user_050,Twitter,Video,Food,2024-04-24 09:49:00,Wednesday,9,4,2461.0,4052.0,7126.0,10610,407488,3.3471,13.0,False,234
POST_1698,@user_036,YouTube,Reel,Tech,2024-08-30 04:25:00,Friday,4,8,3513.0,1796.0,1794.0,18845,240194,2.9572,24.0,False,135
POST_1699,@user_020,YouTube,Image,Travel,2024-10-14 23:14:00,Monday,23,10,8480.0,5069.0,4539.0,74706,318601,5.6773,7.0,False,1491
POST_1700,@user_043,Twitter,Reel,Food,2024-10-14 00:53:00,Monday,0,10,5893.0,3741.0,2746.0,15113,434617,2.8485,0.0,False,1679
POST_1701,@user_022,Instagram,Image,Entertainment,2024-01-16 17:51:00,Tuesday,17,1,1604.0,486.0,388.0,11195,213482,1.1608,18.0,False,610
POST_1702,@user_006,YouTube,Poll,Fitness,2024-10-08 12:36:00,Tuesday,12,10,6557.0,7195.0,4897.0,69233,181231,10.2902,13.0,True,897
POST_1703,@user_028,Instagram,Reel,Business,2024-02-20 21:53:00,Tuesday,21,2,3018.0,801.0,1029.0,4686,402362,1.2049,6.0,False,1389
POST_1704,@user_050,Instagram,Text,Travel,2024-05-16 12:34:00,Thursday,12,5,1387.0,1576.0,698.0,6033,126644,2.8908,,False,2094
POST_1705,@user_002,Facebook,Poll,Tech,2024-03-25 15:48:00,Monday,15,3,2251.0,3281.0,6750.0,11125,1012,1213.6364,0.0,False,1610
POST_1706,@user_008,YouTube,Video,Tech,2024-07-17 16:12:00,Wednesday,16,7,1568.0,1157.0,1396.0,27777,43079,9.5661,21.0,True,1381
POST_1707,@user_025,Instagram,Video,Fashion,2024-09-27 01:39:00,Friday,1,9,,2896.0,662.0,13277,42497,18.8249,9.0,True,1326
POST_1708,@user_050,Instagram,Story,Entertainment,2024-03-31 20:33:00,Sunday,20,3,6312.0,1237.0,1599.0,6932,457595,1.9991,,False,1694
POST_1709,@user_015,Twitter,Video,Education,2024-11-22 08:17:00,Friday,8,11,360.0,795.0,1299.0,770,470114,0.522,15.0,False,1823
POST_1710,@user_011,TikTok,Text,Entertainment,2024-01-30 22:28:00,Tuesday,22,1,5369.0,1834.0,1696.0,60608,381144,2.3348,12.0,False,542
POST_1711,@user_002,TikTok,Image,Education,2024-10-11 02:47:00,Friday,2,10,33681.0,2728.0,4835.0,55422,380602,10.8365,20.0,False,1584
POST_1712,@user_050,Instagram,Image,Fashion,2024-05-14 00:25:00,Tuesday,0,5,20369.0,2074.0,2084.0,36832,354201,6.9246,17.0,False,285
POST_1713,@user_030,Twitter,Image,Travel,2024-04-28 02:59:00,Sunday,2,4,2013.0,966.0,2163.0,11209,488814,1.0519,10.0,False,711
POST_1714,@user_007,Twitter,Text,Entertainment,2024-08-27 17:59:00,Tuesday,17,8,1732.0,2202.0,527.0,3452,243903,1.829,0.0,True,682
POST_1715,@user_001,Instagram,Video,Food,2024-07-13 03:14:00,Saturday,3,7,12488.0,2027.0,3266.0,37717,125266,14.1946,,False,552
POST_1716,@user_025,YouTube,Story,Education,2024-03-03 06:13:00,Sunday,6,3,3635.0,9394.0,7243.0,39482,39473,51.3566,28.0,False,1267
POST_1717,@user_047,Facebook,Reel,Tech,2024-03-27 18:20:00,Wednesday,18,3,921.0,370.0,890.0,1265,74346,2.9336,,False,1214
POST_1718,@user_028,TikTok,Video,Fashion,2024-05-21 09:03:00,Tuesday,9,5,11807.0,4245.0,6305.0,27125,237341,9.4198,6.0,False,426
POST_1719,@user_010,YouTube,Story,Fashion,2024-08-25 23:50:00,Sunday,23,8,10943.0,5096.0,7298.0,91867,350344,6.6612,16.0,True,774
